pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
cjerdonek,Chris Jerdonek,2021-07-05T10:36:33Z,2021-07-05T13:21:23Z,1,10,{'Mariusz Felisiak'},2021-07-05 11:04:35,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,192,2010-08-06T03:04:24Z,14.01,14.0,0,0,0.92790863668808
felixxm,Mariusz Felisiak,2021-07-05T10:09:58Z,2021-07-05T13:22:08Z,1,4,{'Nick Pope'},2021-07-05 11:04:42,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
felixxm,Mariusz Felisiak,2021-07-05T08:55:51Z,2021-07-05T10:05:13Z,1,1,{'Hasan Ramezani'},2021-07-05 09:25:44,0,0,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,428,2012-11-22T20:10:35Z,34.01,29.0,1,1,0.7350779182593355
Edald123,Eduardo Ahumada,2021-07-05T05:09:23Z,2021-07-05T07:00:12Z,4,31,{'Mariusz Felisiak'},2021-07-05 05:31:17,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,0,2020-09-23T17:40:16Z,9.01,2.0,0,0,0.7769145394006659
evildmp,Daniele Procida,2021-07-04T07:15:49Z,2021-07-12T08:06:10Z,4,467,"{'Keryn Knight', 'Unknown', 'Daniele Procida', 'Mariusz Felisiak', 'Carlton Gibson'}",2021-07-04 11:46:37,0,21,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
mateoradman,Mateo Radman,2021-07-02T17:46:06Z,2021-07-05T13:19:55Z,4,32,"{'Mateo Radman', 'Mariusz Felisiak'}",2021-07-05 11:39:18,0,2,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,3,2019-03-10T22:44:50Z,4.01,4.0,0,0,0.7481296758104738
kezabelle,Keryn Knight,2021-07-02T14:26:24Z,2021-07-07T18:32:57Z,1,12,"{'Keryn Knight', 'Mariusz Felisiak'}",2021-07-06 09:40:07,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,34,2009-08-22T21:31:11Z,12.01,12.0,0,1,0.6661115736885929
pope1ni,Nick Pope,2021-07-02T10:01:12Z,2021-07-02T13:36:54Z,5,32,"{'Nick Pope', 'Mariusz Felisiak'}",2021-07-02 10:33:10,0,4,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,62,2012-11-21T17:07:20Z,16.009999999999998,16.0,0,1,0.43722673329169276
kezabelle,Keryn Knight,2021-07-01T11:17:55Z,2021-07-06T08:29:05Z,2,66,"{'Keryn Knight', 'Aymeric Augustin', 'Nick Pope', 'Mariusz Felisiak'}",2021-07-02 08:40:46,1,9,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,34,2009-08-22T21:31:11Z,12.01,12.0,0,1,0.6661115736885929
abhiabhi94,Abhyudai,2021-07-01T07:38:03Z,2021-07-01T11:30:49Z,2,9,"{'Abhyudai', 'Mariusz Felisiak'}",2021-07-01 08:13:39,0,3,1,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,10,2015-08-20T04:11:16Z,37.01,8.0,0,1,0.9186706295595786
carltongibson,Carlton Gibson,2021-07-01T07:05:01Z,2021-07-01T08:11:10Z,4,22,{'Mariusz Felisiak'},2021-07-01 08:03:39,0,0,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,903,2009-03-18T20:43:42Z,41.01,14.0,1,1,0.60960741282614
evildmp,Daniele Procida,2021-06-30T21:27:18Z,2021-07-01T05:58:53Z,1,257,{'Mariusz Felisiak'},2021-07-01 05:32:07,0,1,2,58776,2012-04-28T02:47:18Z,0.7351303185564714,104,221,2009-05-19T09:24:55Z,15.01,7.0,0,1,0.9327115256495669
