pr_author_login,pr_author_name,pr_create_at,pr_merged_at,pr_changed_files,pr_LOC,pr_reviewers,pr_first_review_at,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_created_at,repo_external_contribution,repo_team_size,user_followers,user_created_at,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
ffoodd,Gaël Poupard,2021-05-17T12:52:26Z,2021-05-18T05:47:09Z,6,48,{'Unknown'},2021-05-17 21:58:30,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,247,2012-11-26T09:22:07Z,22.009999999999998,14.0,1,1,0.636074511585643
brneor,Breno Reis,2021-05-17T12:49:47Z,2021-05-18T10:48:07Z,0,0,{'Gaël Poupard'},2021-05-17 13:08:24,0,0,0,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,10,2013-11-17T20:14:35Z,11.01,2.0,0,0,0.5449591280653951
mdo,Mark Otto,2021-05-14T21:35:36Z,2021-07-16T22:11:40Z,7,155,{'Gaël Poupard'},2021-07-06 12:22:05,3,0,4,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
rohit2sharma95,Rohit Sharma,2021-05-14T08:04:55Z,2021-05-18T06:02:39Z,2,60,"{'Rohit Sharma', 'GeoSot', 'Unknown'}",2021-05-14 10:27:01,4,6,5,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20,2017-04-05T09:30:55Z,6.01,6.0,0,1,0.3327787021630616
mdo,Mark Otto,2021-05-13T05:05:15Z,2021-05-13T14:01:46Z,1,10,{'Gaël Poupard'},2021-05-13 07:02:47,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,20448,2009-06-25T02:06:14Z,26.009999999999998,25.0,1,1,0.49980776624375245
RyanBerliner,Ryan Berliner,2021-05-13T01:35:14Z,2021-05-20T13:50:54Z,2,65,"{'Ryan Berliner', 'GeoSot', 'Unknown'}",2021-05-13 04:42:42,8,11,9,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,4,2016-09-15T00:32:19Z,21.009999999999998,3.0,0,0,0.9995240361732509
GeoSot,GeoSot,2021-05-12T00:28:38Z,2021-05-20T13:29:04Z,3,372,"{'GeoSot', 'Unknown'}",2021-05-16 08:13:53,1,11,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-12T00:02:45Z,2021-06-06T06:26:36Z,6,247,"{'GeoSot', 'Unknown'}",2021-06-02 09:33:13,2,7,3,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-11T09:29:32Z,2021-05-11T09:54:51Z,1,1,{'Unknown'},2021-05-11 09:53:34,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-10T22:31:23Z,2021-05-18T06:26:22Z,2,56,{'Rohit Sharma'},2021-05-11 03:22:48,1,1,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-10T21:19:58Z,2021-05-11T08:06:32Z,1,3,"{'Mark Otto', 'Unknown'}",2021-05-10 21:39:59,1,0,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
GeoSot,GeoSot,2021-05-10T20:39:11Z,2021-05-11T07:58:45Z,2,4,"{'Rohit Sharma', 'Mark Otto', 'Unknown'}",2021-05-10 20:48:15,1,2,2,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,38,2016-09-24T00:50:37Z,12.01,9.0,1,1,0.4995836802664446
tdy,Tim Yang,2021-05-10T19:59:16Z,2021-05-10T20:48:34Z,1,2,"{'Gaël Poupard', 'Mark Otto'}",2021-05-10 20:10:23,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,16,2012-10-07T03:01:49Z,1.01,1.0,0,0,0.9900990099009901
coliff,Christian Oliff,2021-05-10T11:01:39Z,2021-05-10T20:49:17Z,1,2,"{'Gaël Poupard', 'Mark Otto'}",2021-05-10 12:20:49,0,0,1,152087,2011-07-29T21:19:00Z,0.29363518017991724,186,204,2011-11-22T12:45:52Z,72.00999999999999,2.0,0,1,0.8748784890987364
